Try No,Score,Even Distribution Score,Cheapest Station,Costs,Amount of Stations,Lowest price,Highest price,Mean price,Lowest distribution,Highest distribution,Mean distribution,Average Time,Fails,How many Stations
159,"{'1': 14, '2': 16, '3': 13, '4': 13, '5': 0, '6': 0, '7': 0}",39.9,2,1156,4,,,,,,,,,
160,"{'1': 18, '2': 13, '3': 13, '4': 12, '5': 0, '6': 0, '7': 0}",39.6,2,1151,4,,,,,,,,,
161,"{'1': 13, '2': 14, '3': 16, '4': 13, '5': 0, '6': 0, '7': 0}",39.9,2,1156,4,,,,,,,,,
162,"{'1': 10, '2': 15, '3': 19, '4': 12, '5': 0, '6': 0, '7': 0}",39.10000000000001,2,1143,4,,,,,,,,,
163,"{'1': 13, '2': 15, '3': 16, '4': 12, '5': 0, '6': 0, '7': 0}",39.8,2,1153,4,,,,,,,,,
164,"{'1': 15, '2': 16, '3': 13, '4': 12, '5': 0, '6': 0, '7': 0}",39.8,2,1153,4,,,,,,,,,
165,"{'1': 13, '2': 14, '3': 17, '4': 12, '5': 0, '6': 0, '7': 0}",39.7,2,1152,4,,,,,,,,,
166,"{'1': 12, '2': 13, '3': 18, '4': 13, '5': 0, '6': 0, '7': 0}",39.599999999999994,2,1151,4,,,,,,,,,
167,"{'1': 16, '2': 15, '3': 13, '4': 12, '5': 0, '6': 0, '7': 0}",39.8,2,1153,4,,,,,,,,,
168,"{'1': 15, '2': 14, '3': 13, '4': 14, '5': 0, '6': 0, '7': 0}",40.0,2,1158,4,,,,,,,,,
169,"{'1': 14, '2': 14, '3': 14, '4': 14, '5': 0, '6': 0, '7': 0}",40.0,2,1162,4,,,,,,,,,
170,"{'1': 13, '2': 17, '3': 11, '4': 15, '5': 0, '6': 0, '7': 0}",39.599999999999994,2,1149,4,,,,,,,,,
171,"{'1': 17, '2': 13, '3': 16, '4': 10, '5': 0, '6': 0, '7': 0}",39.3,2,1146,4,,,,,,,,,
172,"{'1': 16, '2': 14, '3': 15, '4': 11, '5': 0, '6': 0, '7': 0}",39.7,2,1151,4,,,,,,,,,
173,"{'1': 16, '2': 15, '3': 15, '4': 10, '5': 0, '6': 0, '7': 0}",39.5,2,1149,4,,,,,,,,,
174,"{'1': 14, '2': 16, '3': 16, '4': 10, '5': 0, '6': 0, '7': 0}",39.4,2,1148,4,,,,,,,,,
175,"{'1': 15, '2': 19, '3': 13, '4': 9, '5': 0, '6': 0, '7': 0}",38.9,2,1141,4,,,,,,,,,
176,"{'1': 14, '2': 16, '3': 12, '4': 14, '5': 0, '6': 0, '7': 0}",39.8,2,1154,4,,,,,,,,,
177,"{'1': 15, '2': 12, '3': 12, '4': 17, '5': 0, '6': 0, '7': 0}",39.6,2,1151,4,,,,,,,,,
178,"{'1': 13, '2': 12, '3': 16, '4': 15, '5': 0, '6': 0, '7': 0}",39.8,2,1153,4,,,,,,,,,
179,"{'1': 14, '2': 17, '3': 14, '4': 11, '5': 0, '6': 0, '7': 0}",39.6,2,1150,4,,,,,,,,,
180,"{'1': 14, '2': 19, '3': 12, '4': 11, '5': 0, '6': 0, '7': 0}",39.300000000000004,2,1146,4,,,,,,,,,
181,"{'1': 18, '2': 15, '3': 11, '4': 12, '5': 0, '6': 0, '7': 0}",39.400000000000006,2,1147,4,,,,,,,,,
182,"{'1': 17, '2': 12, '3': 14, '4': 13, '5': 0, '6': 0, '7': 0}",39.7,2,1152,4,,,,,,,,,
183,"{'1': 12, '2': 15, '3': 15, '4': 14, '5': 0, '6': 0, '7': 0}",39.900000000000006,2,1155,4,,,,,,,,,
184,"{'1': 15, '2': 16, '3': 12, '4': 13, '5': 0, '6': 0, '7': 0}",39.8,2,1153,4,,,,,,,,,
185,"{'1': 14, '2': 15, '3': 15, '4': 12, '5': 0, '6': 0, '7': 0}",39.900000000000006,2,1155,4,,,,,,,,,
